Image Path,Dish Name,Calories (kcal),Carbohydrates (g),Protein (g),Fats (g),Free Sugar (g),Fibre (g),Sodium (mg),Calcium (mg),Iron (mg),Vitamin C (mg),Folate (µg)
C:/food-project/raw_images/chhena_kheeri/9ae77cdf7b.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/9b57865960.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/9cf243b0a6.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/9e7c1885de.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chhena_kheeri/9eb1ac0483.jpg,chhena_kheeri,100,40,21.6,7.2,7.2,3.2,33.7,19.7,1.5,28.2,7
C:/food-project/raw_images/chicken_tikka/0b685b98d8.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/0d9cd4df8b.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/0ee9c5e22d.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/18b1582d23.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1b7ed1016d.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1cbd6bce10.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1cc84b7153.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1d27d9a45b.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1e1beaab95.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/1f2bcd97d0.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/22d4087443.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/2b3d210c90.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/2c1a215ee1.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/2e5943ad78.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/2f49789828.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/31d89bc9b5.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/34d3315ead.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3a47674d70.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3a6fa8e35b.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3b1f94ef43.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3ca042da1d.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3d0b64911d.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3d148b6ceb.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/3d9d724bad.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/40d9accbc3.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/46ff4723b3.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/4b4ac3572e.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/4c57149d9a.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/4fdd63a5ac.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/50f4f89a6a.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/52ef4432c2.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/5a7fc6e1d0.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/5b0d1ce931.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/5fce220107.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/6c0d278387.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/6dd9378479.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/6f21f722a4.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/7b2a78c0f4.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/7c9a3293e3.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8b28b8aff6.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8bae999e5f.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8bdd4faf47.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8d16c98257.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8e373d8fc8.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/8ffcaef63a.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/9a1807b606.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/9a66495882.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/9cf8d2094e.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/9d6b6ee0f0.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka/9fbcb88ec3.jpg,chicken_tikka,337,24.2,1.4,15.3,5,0.1,177,39.8,4.8,36.3,27.1
C:/food-project/raw_images/chicken_tikka_masala/02e5b4e8da.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/09dcbbc290.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/0c17814d81.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/0d9cd4df8b.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/0df9285247.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/0dfaa738ba.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/0ee24a81c0.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/15ec744db6.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/19d5fbe38d.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/1b67a0fdb7.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/1c64663042.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/1e1beaab95.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/1eea29a7b3.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/2a9968827f.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/2bb5519532.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/2c1a215ee1.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/2e5943ad78.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/2f49789828.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/30dda93423.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/31d89bc9b5.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/39ad31bd44.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3a47674d70.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3a6fa8e35b.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3bb19fd58f.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3bfa7d682c.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3cb396d02d.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3d0b64911d.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3d9d724bad.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3e263c335a.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/3fc682b9cf.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4ae1ff8628.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4b4ac3572e.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4c50b39cca.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4c57149d9a.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4cd4c265b1.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/4fdd63a5ac.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/6aed8f08ba.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/6d7c5654b3.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/6f21f722a4.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/6f4f3f84a6.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/7c9a3293e3.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/7e83b1fb3d.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/8bdd4faf47.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/8c2b8cf99a.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/8ce31c5751.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/8e31a9b2ae.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/8fca9cc4f8.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/9b8f7a730e.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/9bb0ceee7d.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chicken_tikka_masala/9fcb2f58ab.jpg,chicken_tikka_masala,182,51.1,22.5,7.4,12.9,4.5,122.6,27.8,4.8,30.2,1.2
C:/food-project/raw_images/chikki/015a02f670.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/01ee118b53.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/033f65d062.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/039c42eb72.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/08ebabbf68.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/0a7627b435.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/17da9daf70.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/1a8f53618e.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/1bf8104dcc.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/1fe6ff7ea2.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/21a066dfde.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/21c7c7c7b3.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/23c6059129.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/27d2232b4b.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2b53e41ec4.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2bba91f416.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2bda41d4d4.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2bf506de15.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2f2b76aafa.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/2f3a7f83f6.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/32cf7b5ec2.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/36db286bbc.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/38fb60ab5c.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/3a6728508b.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/3bd990b17b.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/3cef80f0d6.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/3e137af2cd.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/3ed5b01d03.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/4aff57d025.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/4cd74c8dbf.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/4d86561a67.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/4ed890d1b4.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/4f3d994a68.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/5aed948b65.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/5e5b338702.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/5f5fa91903.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/6acbeb2d28.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/6b2fcd6a8b.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/6ceb547ab5.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/7a02244ade.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/7c587bd3ca.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/7cff287d82.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/7d389c530d.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/8aa71114ea.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/8f55ad1950.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/9d8cfcaa49.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/9e0aeefe13.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/9f0c6e5e57.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/9f1911cd6b.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/chikki/9f4a64fb09.jpg,chikki,101,17.5,5.2,9.5,7.1,4.9,72.3,39.4,0.6,34.2,15.6
C:/food-project/raw_images/rasgulla/014ce94539.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/03c77ada4d.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/063a16b50b.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/08cca5782a.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/11a818e3f6.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/12dace47fc.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/15e2514789.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/15f52d7785.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/1b02eccfbe.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/1dbc60a00c.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/1e3f3359d5.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/2ce50a96d1.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/2fff4054b6.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3a1266de50.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3a4924c5f0.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3ac546bb60.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3b11e111b7.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3c22b84dd9.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
C:/food-project/raw_images/rasgulla/3d24434b7a.jpg,rasgulla,243,34.7,23.1,1.7,22,2.5,18.8,36.6,0.9,41.8,22.3
